ano,mes,data,regiao,uf,setor,tipo_ataque,vulnerabilidade,incidentes,impacto_financeiro,tempo_recuperacao,sistemas_afetados,nivel_criticidade,status_resposta
2023,1,2023-01-01,Sul,SC,Educação,DDoS,Senha fraca,12,862366.56,40.8,55,Crítico,Resolvido
2023,1,2023-01-01,Sul,SC,Educação,Ransomware,Sistema desatualizado,9,1299581.44,26.8,71,Baixo,Mitigado
2023,1,2023-01-01,Sul,RS,Financeiro,Ransomware,Falha humana,16,896041.89,109.6,54,Crítico,Em análise
2023,1,2023-01-01,Sul,RS,Saúde,Ransomware,Falha humana,16,1279367.89,108.9,52,Baixo,Em análise
2023,2,2023-02-01,Norte,AM,Governo,Vazamento,Senha fraca,6,1495754.29,24.9,54,Baixo,Em análise
2023,2,2023-02-01,Norte,PA,Educação,Phishing,Senha fraca,11,1010203.5,23.5,35,Crítico,Em análise
2023,2,2023-02-01,Norte,PA,Varejo,Ransomware,Sem MFA,8,897127.58,38.8,62,Baixo,Mitigado
2023,2,2023-02-01,Norte,RO,Educação,Ransomware,Sistema desatualizado,11,1962503.12,117.1,72,Baixo,Mitigado
2023,2,2023-02-01,Norte,TO,Financeiro,DDoS,Falha humana,17,376225.41,108.7,59,Baixo,Resolvido
2023,2,2023-02-01,Nordeste,BA,Financeiro,Ransomware,Senha fraca,12,1142697.63,104.7,40,Crítico,Mitigado
2023,2,2023-02-01,Nordeste,BA,Saúde,Vazamento,Senha fraca,13,937245.42,47.0,45,Alto,Em análise
2023,2,2023-02-01,Nordeste,PE,Saúde,Phishing,Senha fraca,14,405296.66,44.6,22,Alto,Resolvido
2023,2,2023-02-01,Nordeste,PE,Financeiro,Vazamento,Falha humana,5,473691.47,71.8,7,Crítico,Mitigado
2023,2,2023-02-01,Nordeste,CE,Governo,Vazamento,Senha fraca,10,432011.7,34.1,18,Alto,Resolvido
2023,2,2023-02-01,Nordeste,CE,Saúde,DDoS,Falha humana,5,549925.17,83.4,67,Crítico,Em análise
2023,2,2023-02-01,Nordeste,MA,Varejo,Ransomware,Sem MFA,6,1075546.25,70.5,57,Médio,Mitigado
2023,2,2023-02-01,Nordeste,PB,Saúde,Ransomware,Sistema desatualizado,11,1836168.1,16.0,45,Médio,Em análise
2023,2,2023-02-01,Centro-Oeste,DF,Saúde,Phishing,Falha humana,11,1816125.19,103.6,20,Baixo,Resolvido
2023,2,2023-02-01,Centro-Oeste,GO,Educação,Ransomware,Sistema desatualizado,8,690368.35,76.0,60,Médio,Mitigado
2023,2,2023-02-01,Centro-Oeste,GO,Governo,Vazamento,Sem MFA,12,960622.54,21.8,58,Crítico,Em análise
2023,2,2023-02-01,Centro-Oeste,MT,Governo,DDoS,Falha humana,12,1932806.13,72.4,31,Baixo,Mitigado
2023,2,2023-02-01,Centro-Oeste,MS,Educação,Phishing,Senha fraca,13,131783.79,15.7,51,Crítico,Mitigado
2023,2,2023-02-01,Sudeste,SP,Governo,DDoS,Senha fraca,12,1938582.21,10.2,64,Médio,Resolvido
2023,2,2023-02-01,Sudeste,SP,Varejo,Vazamento,Senha fraca,9,850171.81,105.6,19,Médio,Mitigado
2023,2,2023-02-01,Sudeste,SP,Governo,Vazamento,Sistema desatualizado,12,1707066.43,46.6,35,Crítico,Mitigado
2023,2,2023-02-01,Sudeste,RJ,Financeiro,Vazamento,Senha fraca,17,1677590.57,46.7,8,Baixo,Mitigado
2023,2,2023-02-01,Sudeste,RJ,Saúde,Malware,Falha humana,15,848481.64,23.6,41,Alto,Em análise
2023,2,2023-02-01,Sudeste,RJ,Financeiro,Phishing,Falha humana,14,1060957.67,112.7,71,Baixo,Resolvido
2023,2,2023-02-01,Sudeste,RJ,Educação,Vazamento,Senha fraca,8,206029.83,78.0,73,Médio,Mitigado
2023,2,2023-02-01,Sudeste,MG,Governo,Malware,Falha humana,8,1404762.76,107.1,59,Crítico,Mitigado
2023,2,2023-02-01,Sudeste,MG,Varejo,Phishing,Sistema desatualizado,17,1708770.59,24.8,58,Alto,Em análise
2023,2,2023-02-01,Sudeste,MG,Governo,Malware,Sistema desatualizado,17,562188.03,38.2,60,Baixo,Mitigado
2023,2,2023-02-01,Sudeste,ES,Governo,Phishing,Falha humana,22,74751.61,42.0,32,Médio,Resolvido
2023,2,2023-02-01,Sudeste,ES,Saúde,Phishing,Sem MFA,15,1525852.61,27.0,22,Baixo,Resolvido
2023,2,2023-02-01,Sudeste,ES,Financeiro,Phishing,Senha fraca,12,1989789.94,55.9,7,Médio,Em análise
2023,2,2023-02-01,Sul,PR,Varejo,DDoS,Sistema desatualizado,12,1880854.59,35.7,64,Médio,Resolvido
2023,2,2023-02-01,Sul,PR,Governo,Ransomware,Falha humana,17,1198539.14,30.3,64,Alto,Resolvido
2023,2,2023-02-01,Sul,SC,Saúde,Ransomware,Senha fraca,12,1250717.92,78.5,48,Alto,Mitigado
2023,2,2023-02-01,Sul,SC,Financeiro,Ransomware,Falha humana,13,1342960.81,21.1,13,Baixo,Em análise
2023,2,2023-02-01,Sul,RS,Financeiro,Vazamento,Senha fraca,6,498514.23,18.4,33,Crítico,Mitigado
2023,2,2023-02-01,Sul,RS,Financeiro,DDoS,Senha fraca,13,1869690.21,41.7,68,Médio,Em análise
2023,3,2023-03-01,Norte,AM,Governo,DDoS,Sistema desatualizado,14,1480175.56,12.3,39,Alto,Em análise
2023,3,2023-03-01,Norte,PA,Financeiro,Vazamento,Sistema desatualizado,10,1205627.45,30.9,3,Crítico,Mitigado
2023,3,2023-03-01,Norte,PA,Educação,Phishing,Sem MFA,8,611187.8,8.2,39,Alto,Mitigado
2023,3,2023-03-01,Norte,RO,Varejo,Ransomware,Falha humana,8,845511.48,51.3,50,Crítico,Resolvido
2023,3,2023-03-01,Norte,TO,Educação,Phishing,Sistema desatualizado,13,878840.21,40.8,40,Crítico,Mitigado
2023,3,2023-03-01,Nordeste,BA,Saúde,Phishing,Sistema desatualizado,10,1985446.16,95.2,38,Alto,Resolvido
2023,3,2023-03-01,Nordeste,BA,Financeiro,Vazamento,Sistema desatualizado,9,1332975.46,50.2,32,Alto,Mitigado
2023,3,2023-03-01,Nordeste,PE,Governo,Phishing,Sem MFA,9,1729106.52,90.6,30,Baixo,Mitigado
2023,3,2023-03-01,Nordeste,PE,Educação,Vazamento,Falha humana,14,1987636.35,63.0,65,Médio,Mitigado
2023,3,2023-03-01,Nordeste,CE,Saúde,Phishing,Falha humana,17,800004.9,71.2,43,Crítico,Mitigado
2023,3,2023-03-01,Nordeste,CE,Saúde,Malware,Sistema desatualizado,10,540709.77,44.9,51,Crítico,Resolvido
2023,3,2023-03-01,Nordeste,MA,Financeiro,Malware,Sem MFA,16,1622588.38,119.0,41,Alto,Resolvido
2023,3,2023-03-01,Nordeste,PB,Financeiro,DDoS,Sem MFA,8,378395.28,33.4,61,Alto,Resolvido
2023,3,2023-03-01,Centro-Oeste,DF,Educação,Vazamento,Sem MFA,11,1505117.82,40.2,17,Médio,Resolvido
2023,3,2023-03-01,Centro-Oeste,GO,Financeiro,Ransomware,Senha fraca,11,1174847.37,13.9,34,Alto,Resolvido
2023,3,2023-03-01,Centro-Oeste,GO,Varejo,Vazamento,Senha fraca,17,1429444.71,23.3,30,Crítico,Resolvido
2023,3,2023-03-01,Centro-Oeste,MT,Governo,Vazamento,Sistema desatualizado,22,443724.84,67.5,77,Baixo,Em análise
2023,3,2023-03-01,Centro-Oeste,MS,Educação,Malware,Sistema desatualizado,12,696228.85,98.4,74,Médio,Resolvido
2023,3,2023-03-01,Sudeste,SP,Saúde,DDoS,Falha humana,8,1149432.03,27.8,8,Médio,Resolvido
2023,3,2023-03-01,Sudeste,SP,Varejo,Phishing,Senha fraca,10,171534.12,81.5,11,Crítico,Resolvido
2023,3,2023-03-01,Sudeste,SP,Governo,DDoS,Senha fraca,12,1512296.37,14.3,14,Crítico,Resolvido
2023,3,2023-03-01,Sudeste,RJ,Varejo,DDoS,Sistema desatualizado,17,1532385.68,48.3,11,Médio,Em análise
2023,3,2023-03-01,Sudeste,RJ,Varejo,Phishing,Senha fraca,9,1307416.09,87.4,45,Crítico,Mitigado
2023,3,2023-03-01,Sudeste,RJ,Saúde,Ransomware,Sem MFA,6,809730.41,32.5,45,Alto,Mitigado
2023,3,2023-03-01,Sudeste,RJ,Varejo,DDoS,Sem MFA,9,1258907.8,63.2,22,Crítico,Mitigado
2023,3,2023-03-01,Sudeste,MG,Educação,Phishing,Sem MFA,12,1209782.22,83.5,62,Médio,Resolvido
2023,3,2023-03-01,Sudeste,MG,Governo,Malware,Sistema desatualizado,8,207994.25,62.9,5,Médio,Em análise
2023,3,2023-03-01,Sudeste,MG,Varejo,Ransomware,Sistema desatualizado,13,684350.71,30.5,57,Alto,Mitigado
2023,3,2023-03-01,Sudeste,ES,Saúde,Ransomware,Sistema desatualizado,13,1345875.77,70.3,31,Alto,Em análise
2023,3,2023-03-01,Sudeste,ES,Governo,Malware,Senha fraca,18,1516753.73,36.2,29,Baixo,Resolvido
2023,3,2023-03-01,Sudeste,ES,Educação,Malware,Senha fraca,16,1260306.58,110.8,17,Baixo,Em análise
2023,3,2023-03-01,Sul,PR,Educação,Malware,Senha fraca,15,1029704.39,2.8,74,Crítico,Em análise
2023,3,2023-03-01,Sul,PR,Educação,Phishing,Falha humana,18,1191953.22,88.8,34,Crítico,Em análise
2023,3,2023-03-01,Sul,SC,Varejo,Ransomware,Sistema desatualizado,15,1601639.13,29.1,4,Crítico,Mitigado
2023,3,2023-03-01,Sul,SC,Governo,Malware,Sistema desatualizado,13,1983483.91,11.8,59,Crítico,Mitigado
2023,3,2023-03-01,Sul,RS,Governo,Vazamento,Falha humana,14,608834.02,80.7,79,Alto,Em análise
2023,3,2023-03-01,Sul,RS,Saúde,Vazamento,Sistema desatualizado,18,1476440.4,60.6,23,Crítico,Em análise
2023,4,2023-04-01,Norte,AM,Educação,Malware,Falha humana,13,1838939.95,96.4,56,Médio,Mitigado
2023,4,2023-04-01,Norte,PA,Saúde,Vazamento,Falha humana,10,25847.93,68.3,34,Crítico,Resolvido
2023,4,2023-04-01,Norte,PA,Saúde,Malware,Falha humana,14,1326329.79,9.1,30,Médio,Resolvido
2023,4,2023-04-01,Norte,RO,Educação,DDoS,Falha humana,12,592168.48,39.9,61,Médio,Em análise
2023,4,2023-04-01,Norte,TO,Varejo,DDoS,Sem MFA,9,435855.83,85.8,64,Alto,Resolvido
2023,4,2023-04-01,Nordeste,BA,Varejo,DDoS,Senha fraca,11,1003335.47,74.9,14,Baixo,Em análise
2023,4,2023-04-01,Nordeste,BA,Financeiro,Ransomware,Sistema desatualizado,15,625807.29,50.8,6,Médio,Em análise
2023,4,2023-04-01,Nordeste,PE,Educação,Phishing,Senha fraca,5,564854.52,112.0,72,Crítico,Mitigado
2023,4,2023-04-01,Nordeste,PE,Governo,Vazamento,Falha humana,11,1569543.75,55.8,29,Médio,Resolvido
2023,4,2023-04-01,Nordeste,CE,Financeiro,Vazamento,Senha fraca,13,530859.18,75.2,49,Alto,Em análise
2023,4,2023-04-01,Nordeste,CE,Governo,Phishing,Senha fraca,11,256655.32,7.6,2,Crítico,Mitigado
2023,4,2023-04-01,Nordeste,MA,Saúde,Ransomware,Falha humana,10,173420.9,21.0,2,Alto,Resolvido
2023,4,2023-04-01,Nordeste,PB,Saúde,Ransomware,Senha fraca,13,366780.03,69.9,51,Crítico,Em análise
2023,4,2023-04-01,Centro-Oeste,DF,Varejo,Phishing,Sistema desatualizado,10,1269302.57,49.6,30,Crítico,Resolvido
2023,4,2023-04-01,Centro-Oeste,GO,Saúde,Ransomware,Sistema desatualizado,9,610442.64,100.3,78,Alto,Resolvido
2023,4,2023-04-01,Centro-Oeste,GO,Financeiro,Malware,Falha humana,13,657237.24,14.1,57,Médio,Em análise
2023,4,2023-04-01,Centro-Oeste,MT,Educação,Phishing,Sistema desatualizado,11,113121.14,43.1,43,Crítico,Em análise
2023,4,2023-04-01,Centro-Oeste,MS,Saúde,Malware,Sem MFA,7,62953.93,89.0,15,Baixo,Mitigado
2023,4,2023-04-01,Sudeste,SP,Educação,DDoS,Senha fraca,16,291036.03,61.4,40,Baixo,Em análise
2023,4,2023-04-01,Sudeste,SP,Saúde,Phishing,Sem MFA,15,135807.22,74.8,29,Médio,Em análise
2023,4,2023-04-01,Sudeste,SP,Educação,Malware,Sistema desatualizado,10,75502.68,23.2,2,Crítico,Mitigado
2023,4,2023-04-01,Sudeste,RJ,Governo,Phishing,Sem MFA,13,719589.4,100.0,27,Baixo,Em análise
2023,4,2023-04-01,Sudeste,RJ,Financeiro,DDoS,Sistema desatualizado,17,1893058.76,105.8,59,Médio,Em análise
2023,4,2023-04-01,Sudeste,RJ,Varejo,DDoS,Sem MFA,14,255336.67,10.9,55,Crítico,Em análise
2023,4,2023-04-01,Sudeste,RJ,Financeiro,Vazamento,Sem MFA,13,1702883.3,45.1,26,Crítico,Em análise
2023,4,2023-04-01,Sudeste,MG,Saúde,Ransomware,Falha humana,12,1487891.02,108.6,25,Médio,Resolvido
2023,4,2023-04-01,Sudeste,MG,Varejo,Ransomware,Sistema desatualizado,4,416868.68,14.1,37,Médio,Mitigado
2023,4,2023-04-01,Sudeste,MG,Financeiro,Ransomware,Sistema desatualizado,16,973496.41,92.4,2,Médio,Resolvido
2023,4,2023-04-01,Sudeste,ES,Educação,Vazamento,Sistema desatualizado,14,259305.81,11.4,36,Alto,Em análise
2023,4,2023-04-01,Sudeste,ES,Financeiro,Ransomware,Senha fraca,16,656784.06,61.3,50,Crítico,Mitigado
2023,4,2023-04-01,Sudeste,ES,Varejo,Vazamento,Falha humana,22,1244438.06,14.3,17,Crítico,Mitigado
2023,4,2023-04-01,Sul,PR,Saúde,Ransomware,Sem MFA,13,987128.06,89.1,18,Médio,Resolvido
2023,4,2023-04-01,Sul,PR,Saúde,DDoS,Falha humana,15,1454424.47,108.5,3,Baixo,Em análise
2023,4,2023-04-01,Sul,SC,Financeiro,Phishing,Sem MFA,16,375308.15,91.3,49,Crítico,Resolvido
2023,4,2023-04-01,Sul,SC,Educação,Malware,Senha fraca,13,224332.42,111.5,64,Baixo,Mitigado
2023,4,2023-04-01,Sul,RS,Governo,Vazamento,Sem MFA,7,815302.32,89.6,23,Baixo,Resolvido
2023,4,2023-04-01,Sul,RS,Varejo,DDoS,Sem MFA,13,1994112.83,85.3,63,Médio,Em análise
2023,5,2023-05-01,Norte,AM,Governo,DDoS,Sistema desatualizado,17,1984284.08,63.6,74,Baixo,Em análise
2023,5,2023-05-01,Norte,PA,Varejo,Vazamento,Senha fraca,10,1942018.36,111.9,75,Baixo,Em análise
2023,5,2023-05-01,Norte,PA,Governo,Ransomware,Falha humana,13,583010.06,113.8,54,Crítico,Em análise
2023,5,2023-05-01,Norte,RO,Financeiro,DDoS,Sem MFA,13,648820.62,47.3,27,Alto,Mitigado
2023,5,2023-05-01,Norte,TO,Financeiro,Ransomware,Falha humana,13,1087432.24,95.9,56,Médio,Em análise
2023,5,2023-05-01,Nordeste,BA,Financeiro,Vazamento,Senha fraca,15,232770.52,86.2,32,Crítico,Em análise
2023,5,2023-05-01,Nordeste,BA,Financeiro,DDoS,Sem MFA,13,155149.12,33.0,79,Médio,Mitigado
2023,5,2023-05-01,Nordeste,PE,Governo,DDoS,Sem MFA,17,289230.66,27.9,9,Baixo,Resolvido
2023,5,2023-05-01,Nordeste,PE,Varejo,Malware,Senha fraca,15,1793075.37,92.4,67,Alto,Mitigado
2023,5,2023-05-01,Nordeste,CE,Educação,Vazamento,Falha humana,18,1489163.62,99.8,22,Médio,Em análise
2023,5,2023-05-01,Nordeste,CE,Governo,Ransomware,Sistema desatualizado,8,187505.49,30.2,72,Baixo,Em análise
2023,5,2023-05-01,Nordeste,MA,Financeiro,Malware,Sem MFA,13,611760.61,113.3,35,Alto,Em análise
2023,5,2023-05-01,Nordeste,PB,Educação,Ransomware,Sem MFA,15,1423123.43,68.1,38,Médio,Em análise
2023,5,2023-05-01,Centro-Oeste,DF,Governo,Ransomware,Senha fraca,16,1746817.63,27.1,24,Alto,Resolvido
2023,5,2023-05-01,Centro-Oeste,GO,Varejo,Malware,Sem MFA,23,394914.57,71.2,14,Alto,Resolvido
2023,5,2023-05-01,Centro-Oeste,GO,Governo,DDoS,Senha fraca,16,1663809.11,55.1,49,Crítico,Resolvido
2023,5,2023-05-01,Centro-Oeste,MT,Varejo,Vazamento,Senha fraca,18,1000796.58,95.3,12,Médio,Em análise
2023,5,2023-05-01,Centro-Oeste,MS,Governo,DDoS,Falha humana,10,311356.94,72.0,54,Crítico,Mitigado
2023,5,2023-05-01,Sudeste,SP,Saúde,Phishing,Sem MFA,10,413735.02,72.3,58,Alto,Resolvido
2023,5,2023-05-01,Sudeste,SP,Governo,Vazamento,Senha fraca,21,459649.86,29.2,55,Crítico,Em análise
2023,5,2023-05-01,Sudeste,SP,Saúde,Vazamento,Sem MFA,11,1138068.83,95.6,1,Alto,Mitigado
2023,5,2023-05-01,Sudeste,RJ,Governo,Phishing,Falha humana,9,227674.61,36.9,44,Crítico,Resolvido
2023,5,2023-05-01,Sudeste,RJ,Varejo,DDoS,Falha humana,9,1691368.29,37.3,44,Médio,Mitigado
2023,5,2023-05-01,Sudeste,RJ,Saúde,Malware,Senha fraca,8,1606389.29,29.5,21,Crítico,Resolvido
2023,5,2023-05-01,Sudeste,RJ,Varejo,Phishing,Senha fraca,13,362848.93,23.3,16,Baixo,Em análise
2023,5,2023-05-01,Sudeste,MG,Varejo,Phishing,Senha fraca,13,506728.81,79.1,26,Baixo,Em análise
2023,5,2023-05-01,Sudeste,MG,Varejo,DDoS,Senha fraca,13,654810.16,79.3,55,Alto,Mitigado
2023,5,2023-05-01,Sudeste,MG,Financeiro,Phishing,Sem MFA,16,1858879.96,70.0,1,Crítico,Resolvido
2023,5,2023-05-01,Sudeste,ES,Saúde,Vazamento,Sistema desatualizado,14,730357.95,7.7,66,Baixo,Em análise
2023,5,2023-05-01,Sudeste,ES,Educação,Phishing,Senha fraca,17,1520748.88,71.9,17,Baixo,Em análise
2023,5,2023-05-01,Sudeste,ES,Educação,DDoS,Sem MFA,14,1565456.82,5.2,11,Baixo,Em análise
2023,5,2023-05-01,Sul,PR,Educação,Phishing,Senha fraca,12,766781.76,11.7,67,Crítico,Em análise
2023,5,2023-05-01,Sul,PR,Financeiro,Phishing,Senha fraca,9,1856966.44,50.4,46,Alto,Em análise
2023,5,2023-05-01,Sul,SC,Varejo,Malware,Sistema desatualizado,17,531739.55,45.7,62,Médio,Resolvido
2023,5,2023-05-01,Sul,SC,Governo,Vazamento,Senha fraca,12,1769244.14,105.1,15,Crítico,Resolvido
2023,5,2023-05-01,Sul,RS,Saúde,Malware,Sem MFA,15,26997.49,3.5,43,Alto,Mitigado
2023,5,2023-05-01,Sul,RS,Financeiro,DDoS,Sistema desatualizado,10,51365.01,19.9,12,Crítico,Em análise
2023,6,2023-06-01,Norte,AM,Governo,Malware,Senha fraca,19,842801.29,92.9,38,Baixo,Mitigado
2023,6,2023-06-01,Norte,PA,Governo,Vazamento,Sem MFA,8,532813.94,95.3,6,Médio,Em análise
2023,6,2023-06-01,Norte,PA,Governo,DDoS,Falha humana,12,834462.35,70.0,76,Médio,Em análise
2023,6,2023-06-01,Norte,RO,Saúde,Malware,Falha humana,10,1386576.36,54.3,77,Baixo,Resolvido
2023,6,2023-06-01,Norte,TO,Governo,Malware,Senha fraca,10,54649.8,96.4,6,Médio,Em análise
2023,6,2023-06-01,Nordeste,BA,Saúde,Ransomware,Senha fraca,15,1536464.02,104.2,61,Baixo,Resolvido
2023,6,2023-06-01,Nordeste,BA,Saúde,DDoS,Senha fraca,11,659004.5,46.6,11,Médio,Resolvido
2023,6,2023-06-01,Nordeste,PE,Varejo,Vazamento,Sistema desatualizado,16,466627.6,40.2,21,Médio,Mitigado
2023,6,2023-06-01,Nordeste,PE,Financeiro,Ransomware,Falha humana,13,1403781.25,87.5,68,Alto,Em análise
2023,6,2023-06-01,Nordeste,CE,Saúde,Phishing,Sistema desatualizado,10,1458118.28,78.6,63,Baixo,Resolvido
2023,6,2023-06-01,Nordeste,CE,Varejo,Phishing,Senha fraca,12,154913.58,106.7,66,Médio,Em análise
2023,6,2023-06-01,Nordeste,MA,Governo,Ransomware,Sistema desatualizado,21,1416165.67,20.2,6,Médio,Em análise
2023,6,2023-06-01,Nordeste,PB,Educação,Ransomware,Falha humana,13,708073.16,81.2,75,Crítico,Resolvido
2023,6,2023-06-01,Centro-Oeste,DF,Saúde,Phishing,Falha humana,18,333833.56,24.2,14,Baixo,Resolvido
2023,6,2023-06-01,Centro-Oeste,GO,Financeiro,Ransomware,Sistema desatualizado,12,1380684.36,88.9,65,Baixo,Em análise
2023,6,2023-06-01,Centro-Oeste,GO,Financeiro,Ransomware,Falha humana,12,1178656.68,12.1,50,Alto,Mitigado
2023,6,2023-06-01,Centro-Oeste,MT,Governo,Phishing,Sem MFA,10,1982976.11,6.2,50,Baixo,Mitigado
2023,6,2023-06-01,Centro-Oeste,MS,Varejo,DDoS,Senha fraca,9,1030797.88,43.3,58,Crítico,Resolvido
2023,6,2023-06-01,Sudeste,SP,Financeiro,Vazamento,Falha humana,7,1407638.29,62.7,57,Baixo,Mitigado
2023,6,2023-06-01,Sudeste,SP,Educação,DDoS,Sistema desatualizado,12,1548884.41,109.7,9,Crítico,Resolvido
2023,6,2023-06-01,Sudeste,SP,Governo,Vazamento,Sem MFA,21,360019.21,67.0,13,Crítico,Resolvido
2023,6,2023-06-01,Sudeste,RJ,Financeiro,Ransomware,Sem MFA,12,387561.89,99.1,30,Crítico,Mitigado
2023,6,2023-06-01,Sudeste,RJ,Financeiro,Ransomware,Falha humana,9,347235.21,93.5,51,Baixo,Em análise
2023,6,2023-06-01,Sudeste,RJ,Financeiro,Phishing,Sistema desatualizado,14,1579676.88,27.1,72,Médio,Resolvido
2023,6,2023-06-01,Sudeste,RJ,Governo,DDoS,Falha humana,10,958158.6,113.4,64,Médio,Mitigado
2023,6,2023-06-01,Sudeste,MG,Financeiro,DDoS,Sistema desatualizado,15,1275156.21,113.8,79,Médio,Resolvido
2023,6,2023-06-01,Sudeste,MG,Governo,Malware,Sem MFA,12,772519.2,28.9,43,Alto,Resolvido
2023,6,2023-06-01,Sudeste,MG,Saúde,Ransomware,Senha fraca,8,1407487.2,82.7,18,Baixo,Resolvido
2023,6,2023-06-01,Sudeste,ES,Saúde,Phishing,Senha fraca,11,1409346.92,106.0,68,Baixo,Mitigado
2023,6,2023-06-01,Sudeste,ES,Governo,Vazamento,Sem MFA,8,613644.09,50.3,27,Médio,Resolvido
2023,6,2023-06-01,Sudeste,ES,Varejo,DDoS,Senha fraca,10,813507.4,73.0,10,Crítico,Em análise
2023,6,2023-06-01,Sul,PR,Educação,DDoS,Falha humana,15,1769205.97,21.4,40,Crítico,Resolvido
2023,6,2023-06-01,Sul,PR,Varejo,Ransomware,Sem MFA,16,1135988.68,98.3,45,Alto,Resolvido
2023,6,2023-06-01,Sul,SC,Saúde,Ransomware,Sem MFA,8,1147763.32,20.8,16,Médio,Em análise
2023,6,2023-06-01,Sul,SC,Educação,Vazamento,Sem MFA,17,1467007.2,19.8,11,Alto,Em análise
2023,6,2023-06-01,Sul,RS,Governo,Vazamento,Falha humana,17,1188758.27,12.4,60,Crítico,Mitigado
2023,6,2023-06-01,Sul,RS,Financeiro,Ransomware,Sem MFA,10,1828459.84,45.0,54,Alto,Mitigado
2023,7,2023-07-01,Norte,AM,Educação,Vazamento,Sem MFA,12,1484200.54,53.8,56,Alto,Em análise
2023,7,2023-07-01,Norte,PA,Saúde,Malware,Senha fraca,13,686247.98,62.1,1,Alto,Mitigado
2023,7,2023-07-01,Norte,PA,Varejo,Ransomware,Senha fraca,10,1243568.34,118.3,28,Alto,Mitigado
2023,7,2023-07-01,Norte,RO,Governo,DDoS,Sistema desatualizado,11,155658.61,118.2,32,Crítico,Resolvido
2023,7,2023-07-01,Norte,TO,Financeiro,Vazamento,Falha humana,8,1863705.78,102.6,24,Alto,Mitigado
2023,7,2023-07-01,Nordeste,BA,Governo,Vazamento,Falha humana,14,1094150.88,78.6,48,Médio,Em análise
2023,7,2023-07-01,Nordeste,BA,Financeiro,Vazamento,Senha fraca,5,1464997.4,119.4,37,Médio,Resolvido
2023,7,2023-07-01,Nordeste,PE,Saúde,DDoS,Sistema desatualizado,14,958396.79,28.8,78,Crítico,Resolvido
2023,7,2023-07-01,Nordeste,PE,Varejo,Phishing,Sistema desatualizado,19,1512356.16,69.7,19,Alto,Em análise
2023,7,2023-07-01,Nordeste,CE,Governo,Malware,Sem MFA,14,1285901.81,85.9,16,Alto,Em análise
2023,7,2023-07-01,Nordeste,CE,Educação,Phishing,Sem MFA,8,651554.93,92.0,16,Crítico,Resolvido
2023,7,2023-07-01,Nordeste,MA,Saúde,DDoS,Falha humana,13,581574.74,14.8,44,Crítico,Em análise
2023,7,2023-07-01,Nordeste,PB,Varejo,Ransomware,Sem MFA,11,769750.35,64.2,6,Crítico,Mitigado
2023,7,2023-07-01,Centro-Oeste,DF,Educação,Phishing,Sem MFA,10,307238.57,53.1,16,Baixo,Em análise
2023,7,2023-07-01,Centro-Oeste,GO,Financeiro,DDoS,Senha fraca,13,1749615.49,21.6,70,Médio,Resolvido
2023,7,2023-07-01,Centro-Oeste,GO,Varejo,Vazamento,Sistema desatualizado,13,10612.18,90.4,53,Médio,Mitigado
2023,7,2023-07-01,Centro-Oeste,MT,Varejo,Phishing,Sistema desatualizado,12,1958409.41,19.6,69,Baixo,Mitigado
2023,7,2023-07-01,Centro-Oeste,MS,Financeiro,Ransomware,Senha fraca,15,414702.38,100.3,23,Crítico,Mitigado
2023,7,2023-07-01,Sudeste,SP,Saúde,DDoS,Sem MFA,15,559035.15,11.5,39,Crítico,Resolvido
2023,7,2023-07-01,Sudeste,SP,Saúde,Vazamento,Falha humana,13,746088.42,67.1,60,Baixo,Em análise
2023,7,2023-07-01,Sudeste,SP,Financeiro,Ransomware,Sistema desatualizado,11,957082.87,17.5,77,Crítico,Mitigado
2023,7,2023-07-01,Sudeste,RJ,Financeiro,Malware,Senha fraca,19,1398768.77,12.4,10,Crítico,Mitigado
2023,7,2023-07-01,Sudeste,RJ,Financeiro,Malware,Senha fraca,13,1816009.14,37.8,67,Baixo,Mitigado
2023,7,2023-07-01,Sudeste,RJ,Governo,Ransomware,Senha fraca,17,565055.83,104.9,33,Baixo,Mitigado
2023,7,2023-07-01,Sudeste,RJ,Saúde,Ransomware,Sem MFA,10,1027909.62,11.4,52,Crítico,Mitigado
2023,7,2023-07-01,Sudeste,MG,Financeiro,Phishing,Sistema desatualizado,9,1481106.15,35.3,28,Baixo,Resolvido
2023,7,2023-07-01,Sudeste,MG,Educação,Malware,Senha fraca,16,673314.83,104.4,17,Baixo,Em análise
2023,7,2023-07-01,Sudeste,MG,Governo,Vazamento,Senha fraca,13,836032.27,79.1,62,Alto,Em análise
2023,7,2023-07-01,Sudeste,ES,Educação,Vazamento,Sem MFA,15,1756062.94,69.9,53,Médio,Resolvido
2023,7,2023-07-01,Sudeste,ES,Educação,DDoS,Sem MFA,11,1124348.83,6.7,26,Crítico,Resolvido
2023,7,2023-07-01,Sudeste,ES,Governo,DDoS,Sem MFA,11,513620.91,9.1,13,Alto,Mitigado
2023,7,2023-07-01,Sul,PR,Varejo,Malware,Sistema desatualizado,13,1297567.14,10.2,75,Alto,Mitigado
2023,7,2023-07-01,Sul,PR,Governo,Ransomware,Senha fraca,15,390440.49,75.7,30,Crítico,Em análise
2023,7,2023-07-01,Sul,SC,Governo,Ransomware,Senha fraca,14,1300288.83,41.3,31,Baixo,Resolvido
